VE_Ashift,VE_Ashift_crr,nTrials,Condition,Phase,SpatialD,SpatialD_abs,SubjI,subjN
-2.40353107368297,2.40353107368297,30,incongruent,post,-8,8,CS,14
-0.018251040349648,-0.018251040349648,40,incongruent,post,0,0,CS,14
6.50712730921618,6.50712730921618,30,incongruent,post,8,8,CS,14
9.9462897854951,9.9462897854951,20,incongruent,post,16,16,CS,14
8.6335061141525,8.6335061141525,10,incongruent,post,24,24,CS,14
-15.7271533482839,15.7271533482839,10,congruent,pre,-24,24,JH,15
-9.93890668685707,9.93890668685707,20,congruent,pre,-16,16,JH,15
-3.60050350836119,3.60050350836119,30,congruent,pre,-8,8,JH,15
1.73831062241898,1.73831062241898,40,congruent,pre,0,0,JH,15
3.46635241098603,3.46635241098603,30,congruent,pre,8,8,JH,15
3.76724920553452,3.76724920553452,20,congruent,pre,16,16,JH,15
4.13423111786307,4.13423111786307,10,congruent,pre,24,24,JH,15
-13.0457042462988,13.0457042462988,10,congruent,post,-24,24,JH,15
-4.82903008922156,4.82903008922156,20,congruent,post,-16,16,JH,15
-1.68491218378993,1.68491218378993,30,congruent,post,-8,8,JH,15
1.21057335760445,1.21057335760445,40,congruent,post,0,0,JH,15
2.29460258397901,2.29460258397901,30,congruent,post,8,8,JH,15
-0.705403950828172,-0.705403950828172,20,congruent,post,16,16,JH,15
-0.21491657958899,-0.21491657958899,10,congruent,post,24,24,JH,15
-10.9341905037508,10.9341905037508,10,incongruent,pre,-24,24,JH,15
-5.32022831660513,5.32022831660513,20,incongruent,pre,-16,16,JH,15
-2.36848019098867,2.36848019098867,30,incongruent,pre,-8,8,JH,15
3.35143143008432,3.35143143008432,40,incongruent,pre,0,0,JH,15
5.35279436150827,5.35279436150827,30,incongruent,pre,8,8,JH,15
5.00906626121647,5.00906626121647,20,incongruent,pre,16,16,JH,15
6.85723060284026,6.85723060284026,10,incongruent,pre,24,24,JH,15
-12.1094848817738,12.1094848817738,10,incongruent,post,-24,24,JH,15
-7.97496337730525,7.97496337730525,20,incongruent,post,-16,16,JH,15
-1.53401799232168,1.53401799232168,30,incongruent,post,-8,8,JH,15
2.3907251779817,2.3907251779817,40,incongruent,post,0,0,JH,15
7.25313595968281,7.25313595968281,30,incongruent,post,8,8,JH,15
6.9655230023051,6.9655230023051,20,incongruent,post,16,16,JH,15
10.0978037302801,10.0978037302801,10,incongruent,post,24,24,JH,15
-16.7098279829674,16.7098279829674,10,congruent,pre,-24,24,MD,16
-9.18887802831996,9.18887802831996,20,congruent,pre,-16,16,MD,16
-2.69885521623335,2.69885521623335,30,congruent,pre,-8,8,MD,16
3.8571737719497,3.8571737719497,40,congruent,pre,0,0,MD,16
9.64035422133623,9.64035422133623,30,congruent,pre,8,8,MD,16
12.995292620306,12.995292620306,20,congruent,pre,16,16,MD,16
9.29519273632881,9.29519273632881,10,congruent,pre,24,24,MD,16
-8.74999805052014,8.74999805052014,10,congruent,post,-24,24,MD,16
-6.53163055651177,6.53163055651177,20,congruent,post,-16,16,MD,16
-2.57998637006894,2.57998637006894,30,congruent,post,-8,8,MD,16
3.56056000893274,3.56056000893274,40,congruent,post,0,0,MD,16
10.1412183567141,10.1412183567141,30,congruent,post,8,8,MD,16
13.3069919822821,13.3069919822821,20,congruent,post,16,16,MD,16
11.8598131063894,11.8598131063894,10,congruent,post,24,24,MD,16
-7.94206045823284,7.94206045823284,10,incongruent,pre,-24,24,MD,16
-5.30104475135466,5.30104475135466,20,incongruent,pre,-16,16,MD,16
-2.57612834700932,2.57612834700932,30,incongruent,pre,-8,8,MD,16
3.08857538493906,3.08857538493906,40,incongruent,pre,0,0,MD,16
10.6013978792373,10.6013978792373,30,incongruent,pre,8,8,MD,16
13.1435395840367,13.1435395840367,20,incongruent,pre,16,16,MD,16
7.85716147288122,7.85716147288122,10,incongruent,pre,24,24,MD,16
-15.8800576968728,15.8800576968728,10,incongruent,post,-24,24,MD,16
-9.1036612187513,9.1036612187513,20,incongruent,post,-16,16,MD,16
-2.79291476304441,2.79291476304441,30,incongruent,post,-8,8,MD,16
3.05378575345473,3.05378575345473,40,incongruent,post,0,0,MD,16
9.36638532893309,9.36638532893309,30,incongruent,post,8,8,MD,16
14.3678201408428,14.3678201408428,20,incongruent,post,16,16,MD,16
10.2266138451972,10.2266138451972,10,incongruent,post,24,24,MD,16
-16.8392029560918,16.8392029560918,10,congruent,pre,-24,24,HHL,17
-9.13711167713143,9.13711167713143,20,congruent,pre,-16,16,HHL,17
-3.24085721259809,3.24085721259809,30,congruent,pre,-8,8,HHL,17
2.31269847089645,2.31269847089645,40,congruent,pre,0,0,HHL,17
8.95020062334659,8.95020062334659,30,congruent,pre,8,8,HHL,17
13.9937837083959,13.9937837083959,20,congruent,pre,16,16,HHL,17
19.0121433319988,19.0121433319988,10,congruent,pre,24,24,HHL,17
-16.6201965751976,16.6201965751976,10,congruent,post,-24,24,HHL,17
-8.82396819773328,8.82396819773328,20,congruent,post,-16,16,HHL,17
-3.215088504035,3.215088504035,30,congruent,post,-8,8,HHL,17
2.2780995419933,2.2780995419933,40,congruent,post,0,0,HHL,17
8.82625601253882,8.82625601253882,30,congruent,post,8,8,HHL,17
13.7382491603367,13.7382491603367,20,congruent,post,16,16,HHL,17
19.0886240872605,19.0886240872605,10,congruent,post,24,24,HHL,17
-16.3997767002403,16.3997767002403,10,incongruent,pre,-24,24,HHL,17
-9.71542495488559,9.71542495488559,20,incongruent,pre,-16,16,HHL,17
-4.01112541120517,4.01112541120517,30,incongruent,pre,-8,8,HHL,17
2.22190702361831,2.22190702361831,40,incongruent,pre,0,0,HHL,17
8.56892686744645,8.56892686744645,30,incongruent,pre,8,8,HHL,17
13.2045634367599,13.2045634367599,20,incongruent,pre,16,16,HHL,17
18.3762653815478,18.3762653815478,10,incongruent,pre,24,24,HHL,17
-17.5061846548806,17.5061846548806,10,incongruent,post,-24,24,HHL,17
-9.29946855575266,9.29946855575266,20,incongruent,post,-16,16,HHL,17
-3.39065941759586,3.39065941759586,30,incongruent,post,-8,8,HHL,17
2.04280935093142,2.04280935093142,40,incongruent,post,0,0,HHL,17
8.68320892114883,8.68320892114883,30,incongruent,post,8,8,HHL,17
14.0337853701185,14.0337853701185,20,incongruent,post,16,16,HHL,17
19.1028460314235,19.1028460314235,10,incongruent,post,24,24,HHL,17
