UnityJudgment,Condition,Phase,SpatialD,SpatialD_abs,SubjI
1,incongruent,pre,8,8,PW
1,incongruent,pre,8,8,PW
1,incongruent,pre,8,8,PW
1,incongruent,pre,8,8,PW
1,incongruent,pre,8,8,PW
1,incongruent,pre,8,8,PW
1,incongruent,pre,8,8,PW
1,incongruent,pre,8,8,PW
1,incongruent,pre,8,8,PW
1,incongruent,pre,8,8,PW
1,incongruent,pre,8,8,PW
1,incongruent,pre,8,8,PW
1,incongruent,pre,8,8,PW
1,incongruent,pre,8,8,PW
1,incongruent,pre,8,8,PW
1,incongruent,pre,8,8,PW
1,incongruent,pre,8,8,PW
1,incongruent,pre,8,8,PW
1,incongruent,pre,8,8,PW
1,incongruent,pre,8,8,PW
1,incongruent,pre,8,8,PW
1,incongruent,pre,8,8,PW
1,incongruent,pre,8,8,PW
1,incongruent,pre,8,8,PW
1,incongruent,pre,8,8,PW
1,incongruent,pre,8,8,PW
1,incongruent,pre,8,8,PW
1,incongruent,pre,8,8,PW
1,incongruent,pre,8,8,PW
1,incongruent,pre,8,8,PW
1,incongruent,pre,8,8,PW
1,incongruent,pre,8,8,PW
1,incongruent,pre,8,8,PW
1,incongruent,pre,8,8,PW
1,incongruent,pre,8,8,PW
1,incongruent,pre,8,8,PW
1,incongruent,pre,8,8,PW
1,incongruent,pre,8,8,PW
1,incongruent,pre,8,8,PW
1,incongruent,pre,8,8,PW
1,incongruent,pre,8,8,PW
1,incongruent,pre,8,8,PW
1,incongruent,pre,8,8,PW
1,incongruent,pre,8,8,PW
1,incongruent,pre,8,8,PW
1,incongruent,pre,8,8,PW
1,incongruent,pre,8,8,PW
1,incongruent,pre,8,8,PW
1,incongruent,pre,8,8,PW
1,incongruent,pre,8,8,PW
1,incongruent,pre,8,8,PW
1,incongruent,pre,8,8,PW
1,incongruent,pre,16,16,PW
1,incongruent,pre,16,16,PW
1,incongruent,pre,16,16,PW
1,incongruent,pre,16,16,PW
1,incongruent,pre,16,16,PW
1,incongruent,pre,16,16,PW
1,incongruent,pre,16,16,PW
1,incongruent,pre,16,16,PW
1,incongruent,pre,16,16,PW
1,incongruent,pre,16,16,PW
1,incongruent,pre,16,16,PW
1,incongruent,pre,16,16,PW
1,incongruent,pre,16,16,PW
1,incongruent,pre,16,16,PW
1,incongruent,pre,16,16,PW
1,incongruent,pre,16,16,PW
1,incongruent,pre,16,16,PW
1,incongruent,pre,16,16,PW
1,incongruent,pre,16,16,PW
1,incongruent,pre,16,16,PW
1,incongruent,pre,16,16,PW
1,incongruent,pre,16,16,PW
0,incongruent,pre,16,16,PW
0,incongruent,pre,16,16,PW
0,incongruent,pre,16,16,PW
0,incongruent,pre,16,16,PW
0,incongruent,pre,16,16,PW
0,incongruent,pre,16,16,PW
0,incongruent,pre,16,16,PW
0,incongruent,pre,16,16,PW
0,incongruent,pre,16,16,PW
0,incongruent,pre,16,16,PW
0,incongruent,pre,16,16,PW
0,incongruent,pre,16,16,PW
0,incongruent,pre,16,16,PW
0,incongruent,pre,16,16,PW
0,incongruent,pre,16,16,PW
0,incongruent,pre,16,16,PW
0,incongruent,pre,16,16,PW
0,incongruent,pre,16,16,PW
1,incongruent,pre,24,24,PW
1,incongruent,pre,24,24,PW
1,incongruent,pre,24,24,PW
1,incongruent,pre,24,24,PW
1,incongruent,pre,24,24,PW
1,incongruent,pre,24,24,PW
1,incongruent,pre,24,24,PW
0,incongruent,pre,24,24,PW
0,incongruent,pre,24,24,PW
0,incongruent,pre,24,24,PW
0,incongruent,pre,24,24,PW
0,incongruent,pre,24,24,PW
0,incongruent,pre,24,24,PW
0,incongruent,pre,24,24,PW
0,incongruent,pre,24,24,PW
0,incongruent,pre,24,24,PW
0,incongruent,pre,24,24,PW
0,incongruent,pre,24,24,PW
0,incongruent,pre,24,24,PW
0,incongruent,pre,24,24,PW
1,incongruent,post,-24,24,PW
0,incongruent,post,-24,24,PW
0,incongruent,post,-24,24,PW
0,incongruent,post,-24,24,PW
0,incongruent,post,-24,24,PW
0,incongruent,post,-24,24,PW
0,incongruent,post,-24,24,PW
0,incongruent,post,-24,24,PW
0,incongruent,post,-24,24,PW
0,incongruent,post,-24,24,PW
0,incongruent,post,-24,24,PW
0,incongruent,post,-24,24,PW
0,incongruent,post,-24,24,PW
0,incongruent,post,-24,24,PW
0,incongruent,post,-24,24,PW
0,incongruent,post,-24,24,PW
0,incongruent,post,-24,24,PW
0,incongruent,post,-24,24,PW
0,incongruent,post,-24,24,PW
0,incongruent,post,-24,24,PW
1,incongruent,post,-16,16,PW
1,incongruent,post,-16,16,PW
1,incongruent,post,-16,16,PW
1,incongruent,post,-16,16,PW
1,incongruent,post,-16,16,PW
1,incongruent,post,-16,16,PW
1,incongruent,post,-16,16,PW
1,incongruent,post,-16,16,PW
1,incongruent,post,-16,16,PW
1,incongruent,post,-16,16,PW
1,incongruent,post,-16,16,PW
1,incongruent,post,-16,16,PW
0,incongruent,post,-16,16,PW
0,incongruent,post,-16,16,PW
0,incongruent,post,-16,16,PW
0,incongruent,post,-16,16,PW
0,incongruent,post,-16,16,PW
0,incongruent,post,-16,16,PW
0,incongruent,post,-16,16,PW
0,incongruent,post,-16,16,PW
0,incongruent,post,-16,16,PW
0,incongruent,post,-16,16,PW
0,incongruent,post,-16,16,PW
0,incongruent,post,-16,16,PW
0,incongruent,post,-16,16,PW
0,incongruent,post,-16,16,PW
0,incongruent,post,-16,16,PW
0,incongruent,post,-16,16,PW
0,incongruent,post,-16,16,PW
0,incongruent,post,-16,16,PW
0,incongruent,post,-16,16,PW
0,incongruent,post,-16,16,PW
0,incongruent,post,-16,16,PW
0,incongruent,post,-16,16,PW
0,incongruent,post,-16,16,PW
0,incongruent,post,-16,16,PW
0,incongruent,post,-16,16,PW
0,incongruent,post,-16,16,PW
0,incongruent,post,-16,16,PW
0,incongruent,post,-16,16,PW
1,incongruent,post,-8,8,PW
1,incongruent,post,-8,8,PW
1,incongruent,post,-8,8,PW
1,incongruent,post,-8,8,PW
1,incongruent,post,-8,8,PW
1,incongruent,post,-8,8,PW
1,incongruent,post,-8,8,PW
1,incongruent,post,-8,8,PW
1,incongruent,post,-8,8,PW
1,incongruent,post,-8,8,PW
1,incongruent,post,-8,8,PW
1,incongruent,post,-8,8,PW
1,incongruent,post,-8,8,PW
1,incongruent,post,-8,8,PW
1,incongruent,post,-8,8,PW
1,incongruent,post,-8,8,PW
1,incongruent,post,-8,8,PW
1,incongruent,post,-8,8,PW
1,incongruent,post,-8,8,PW
1,incongruent,post,-8,8,PW
1,incongruent,post,-8,8,PW
1,incongruent,post,-8,8,PW
1,incongruent,post,-8,8,PW
1,incongruent,post,-8,8,PW
1,incongruent,post,-8,8,PW
1,incongruent,post,-8,8,PW
1,incongruent,post,-8,8,PW
1,incongruent,post,-8,8,PW
1,incongruent,post,-8,8,PW
1,incongruent,post,-8,8,PW
1,incongruent,post,-8,8,PW
1,incongruent,post,-8,8,PW
1,incongruent,post,-8,8,PW
1,incongruent,post,-8,8,PW
1,incongruent,post,-8,8,PW
1,incongruent,post,-8,8,PW
1,incongruent,post,-8,8,PW
1,incongruent,post,-8,8,PW
1,incongruent,post,-8,8,PW
1,incongruent,post,-8,8,PW
1,incongruent,post,-8,8,PW
1,incongruent,post,-8,8,PW
1,incongruent,post,-8,8,PW
1,incongruent,post,-8,8,PW
1,incongruent,post,-8,8,PW
1,incongruent,post,-8,8,PW
1,incongruent,post,-8,8,PW
1,incongruent,post,-8,8,PW
1,incongruent,post,-8,8,PW
1,incongruent,post,-8,8,PW
1,incongruent,post,-8,8,PW
1,incongruent,post,-8,8,PW
0,incongruent,post,-8,8,PW
0,incongruent,post,-8,8,PW
0,incongruent,post,-8,8,PW
0,incongruent,post,-8,8,PW
0,incongruent,post,-8,8,PW
0,incongruent,post,-8,8,PW
0,incongruent,post,-8,8,PW
0,incongruent,post,-8,8,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,0,0,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,8,8,PW
1,incongruent,post,16,16,PW
1,incongruent,post,16,16,PW
1,incongruent,post,16,16,PW
1,incongruent,post,16,16,PW
1,incongruent,post,16,16,PW
1,incongruent,post,16,16,PW
1,incongruent,post,16,16,PW
1,incongruent,post,16,16,PW
1,incongruent,post,16,16,PW
1,incongruent,post,16,16,PW
1,incongruent,post,16,16,PW
1,incongruent,post,16,16,PW
1,incongruent,post,16,16,PW
1,incongruent,post,16,16,PW
1,incongruent,post,16,16,PW
1,incongruent,post,16,16,PW
1,incongruent,post,16,16,PW
1,incongruent,post,16,16,PW
1,incongruent,post,16,16,PW
1,incongruent,post,16,16,PW
1,incongruent,post,16,16,PW
1,incongruent,post,16,16,PW
1,incongruent,post,16,16,PW
1,incongruent,post,16,16,PW
1,incongruent,post,16,16,PW
1,incongruent,post,16,16,PW
1,incongruent,post,16,16,PW
1,incongruent,post,16,16,PW
1,incongruent,post,16,16,PW
1,incongruent,post,16,16,PW
1,incongruent,post,16,16,PW
0,incongruent,post,16,16,PW
0,incongruent,post,16,16,PW
0,incongruent,post,16,16,PW
0,incongruent,post,16,16,PW
0,incongruent,post,16,16,PW
0,incongruent,post,16,16,PW
0,incongruent,post,16,16,PW
0,incongruent,post,16,16,PW
0,incongruent,post,16,16,PW
1,incongruent,post,24,24,PW
1,incongruent,post,24,24,PW
1,incongruent,post,24,24,PW
1,incongruent,post,24,24,PW
1,incongruent,post,24,24,PW
1,incongruent,post,24,24,PW
1,incongruent,post,24,24,PW
1,incongruent,post,24,24,PW
1,incongruent,post,24,24,PW
1,incongruent,post,24,24,PW
1,incongruent,post,24,24,PW
1,incongruent,post,24,24,PW
1,incongruent,post,24,24,PW
1,incongruent,post,24,24,PW
1,incongruent,post,24,24,PW
1,incongruent,post,24,24,PW
1,incongruent,post,24,24,PW
1,incongruent,post,24,24,PW
0,incongruent,post,24,24,PW
0,incongruent,post,24,24,PW
0,congruent,pre,-24,24,SW
0,congruent,pre,-24,24,SW
0,congruent,pre,-24,24,SW
0,congruent,pre,-24,24,SW
0,congruent,pre,-24,24,SW
0,congruent,pre,-24,24,SW
0,congruent,pre,-24,24,SW
0,congruent,pre,-24,24,SW
0,congruent,pre,-24,24,SW
0,congruent,pre,-24,24,SW
0,congruent,pre,-24,24,SW
0,congruent,pre,-24,24,SW
0,congruent,pre,-24,24,SW
0,congruent,pre,-24,24,SW
0,congruent,pre,-24,24,SW
0,congruent,pre,-24,24,SW
0,congruent,pre,-24,24,SW
0,congruent,pre,-24,24,SW
0,congruent,pre,-24,24,SW
0,congruent,pre,-24,24,SW
1,congruent,pre,-16,16,SW
1,congruent,pre,-16,16,SW
1,congruent,pre,-16,16,SW
1,congruent,pre,-16,16,SW
0,congruent,pre,-16,16,SW
0,congruent,pre,-16,16,SW
0,congruent,pre,-16,16,SW
0,congruent,pre,-16,16,SW
0,congruent,pre,-16,16,SW
0,congruent,pre,-16,16,SW
0,congruent,pre,-16,16,SW
0,congruent,pre,-16,16,SW
0,congruent,pre,-16,16,SW
0,congruent,pre,-16,16,SW
0,congruent,pre,-16,16,SW
0,congruent,pre,-16,16,SW
0,congruent,pre,-16,16,SW
0,congruent,pre,-16,16,SW
0,congruent,pre,-16,16,SW
0,congruent,pre,-16,16,SW
0,congruent,pre,-16,16,SW
0,congruent,pre,-16,16,SW
0,congruent,pre,-16,16,SW
0,congruent,pre,-16,16,SW
0,congruent,pre,-16,16,SW
0,congruent,pre,-16,16,SW
0,congruent,pre,-16,16,SW
0,congruent,pre,-16,16,SW
0,congruent,pre,-16,16,SW
0,congruent,pre,-16,16,SW
0,congruent,pre,-16,16,SW
0,congruent,pre,-16,16,SW
0,congruent,pre,-16,16,SW
0,congruent,pre,-16,16,SW
0,congruent,pre,-16,16,SW
0,congruent,pre,-16,16,SW
0,congruent,pre,-16,16,SW
0,congruent,pre,-16,16,SW
0,congruent,pre,-16,16,SW
0,congruent,pre,-16,16,SW
1,congruent,pre,-8,8,SW
1,congruent,pre,-8,8,SW
1,congruent,pre,-8,8,SW
1,congruent,pre,-8,8,SW
1,congruent,pre,-8,8,SW
1,congruent,pre,-8,8,SW
1,congruent,pre,-8,8,SW
1,congruent,pre,-8,8,SW
1,congruent,pre,-8,8,SW
1,congruent,pre,-8,8,SW
1,congruent,pre,-8,8,SW
1,congruent,pre,-8,8,SW
1,congruent,pre,-8,8,SW
1,congruent,pre,-8,8,SW
1,congruent,pre,-8,8,SW
1,congruent,pre,-8,8,SW
1,congruent,pre,-8,8,SW
1,congruent,pre,-8,8,SW
1,congruent,pre,-8,8,SW
1,congruent,pre,-8,8,SW
1,congruent,pre,-8,8,SW
1,congruent,pre,-8,8,SW
1,congruent,pre,-8,8,SW
1,congruent,pre,-8,8,SW
1,congruent,pre,-8,8,SW
0,congruent,pre,-8,8,SW
0,congruent,pre,-8,8,SW
0,congruent,pre,-8,8,SW
0,congruent,pre,-8,8,SW
0,congruent,pre,-8,8,SW
0,congruent,pre,-8,8,SW
0,congruent,pre,-8,8,SW
0,congruent,pre,-8,8,SW
0,congruent,pre,-8,8,SW
0,congruent,pre,-8,8,SW
0,congruent,pre,-8,8,SW
0,congruent,pre,-8,8,SW
0,congruent,pre,-8,8,SW
0,congruent,pre,-8,8,SW
0,congruent,pre,-8,8,SW
0,congruent,pre,-8,8,SW
0,congruent,pre,-8,8,SW
0,congruent,pre,-8,8,SW
0,congruent,pre,-8,8,SW
0,congruent,pre,-8,8,SW
0,congruent,pre,-8,8,SW
0,congruent,pre,-8,8,SW
0,congruent,pre,-8,8,SW
0,congruent,pre,-8,8,SW
0,congruent,pre,-8,8,SW
0,congruent,pre,-8,8,SW
0,congruent,pre,-8,8,SW
0,congruent,pre,-8,8,SW
0,congruent,pre,-8,8,SW
0,congruent,pre,-8,8,SW
0,congruent,pre,-8,8,SW
0,congruent,pre,-8,8,SW
0,congruent,pre,-8,8,SW
0,congruent,pre,-8,8,SW
0,congruent,pre,-8,8,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
1,congruent,pre,0,0,SW
0,congruent,pre,0,0,SW
0,congruent,pre,0,0,SW
0,congruent,pre,0,0,SW
0,congruent,pre,0,0,SW
0,congruent,pre,0,0,SW
0,congruent,pre,0,0,SW
0,congruent,pre,0,0,SW
0,congruent,pre,0,0,SW
0,congruent,pre,0,0,SW
0,congruent,pre,0,0,SW
0,congruent,pre,0,0,SW
0,congruent,pre,0,0,SW
0,congruent,pre,0,0,SW
0,congruent,pre,0,0,SW
1,congruent,pre,8,8,SW
1,congruent,pre,8,8,SW
1,congruent,pre,8,8,SW
1,congruent,pre,8,8,SW
1,congruent,pre,8,8,SW
1,congruent,pre,8,8,SW
1,congruent,pre,8,8,SW
1,congruent,pre,8,8,SW
1,congruent,pre,8,8,SW
1,congruent,pre,8,8,SW
1,congruent,pre,8,8,SW
1,congruent,pre,8,8,SW
1,congruent,pre,8,8,SW
1,congruent,pre,8,8,SW
1,congruent,pre,8,8,SW
1,congruent,pre,8,8,SW
1,congruent,pre,8,8,SW
1,congruent,pre,8,8,SW
1,congruent,pre,8,8,SW
1,congruent,pre,8,8,SW
1,congruent,pre,8,8,SW
1,congruent,pre,8,8,SW
1,congruent,pre,8,8,SW
1,congruent,pre,8,8,SW
1,congruent,pre,8,8,SW
1,congruent,pre,8,8,SW
1,congruent,pre,8,8,SW
1,congruent,pre,8,8,SW
0,congruent,pre,8,8,SW
0,congruent,pre,8,8,SW
0,congruent,pre,8,8,SW
0,congruent,pre,8,8,SW
0,congruent,pre,8,8,SW
0,congruent,pre,8,8,SW
0,congruent,pre,8,8,SW
0,congruent,pre,8,8,SW
0,congruent,pre,8,8,SW
0,congruent,pre,8,8,SW
0,congruent,pre,8,8,SW
0,congruent,pre,8,8,SW
0,congruent,pre,8,8,SW
0,congruent,pre,8,8,SW
0,congruent,pre,8,8,SW
0,congruent,pre,8,8,SW
0,congruent,pre,8,8,SW
0,congruent,pre,8,8,SW
0,congruent,pre,8,8,SW
0,congruent,pre,8,8,SW
0,congruent,pre,8,8,SW
0,congruent,pre,8,8,SW
0,congruent,pre,8,8,SW
0,congruent,pre,8,8,SW
0,congruent,pre,8,8,SW
0,congruent,pre,8,8,SW
0,congruent,pre,8,8,SW
0,congruent,pre,8,8,SW
0,congruent,pre,8,8,SW
0,congruent,pre,8,8,SW
0,congruent,pre,8,8,SW
0,congruent,pre,8,8,SW
1,congruent,pre,16,16,SW
0,congruent,pre,16,16,SW
0,congruent,pre,16,16,SW
0,congruent,pre,16,16,SW
0,congruent,pre,16,16,SW
0,congruent,pre,16,16,SW
0,congruent,pre,16,16,SW
0,congruent,pre,16,16,SW
0,congruent,pre,16,16,SW
0,congruent,pre,16,16,SW
0,congruent,pre,16,16,SW
0,congruent,pre,16,16,SW
0,congruent,pre,16,16,SW
0,congruent,pre,16,16,SW
0,congruent,pre,16,16,SW
0,congruent,pre,16,16,SW
0,congruent,pre,16,16,SW
0,congruent,pre,16,16,SW
0,congruent,pre,16,16,SW
0,congruent,pre,16,16,SW
0,congruent,pre,16,16,SW
0,congruent,pre,16,16,SW
0,congruent,pre,16,16,SW
0,congruent,pre,16,16,SW
0,congruent,pre,16,16,SW
0,congruent,pre,16,16,SW
0,congruent,pre,16,16,SW
0,congruent,pre,16,16,SW
0,congruent,pre,16,16,SW
0,congruent,pre,16,16,SW
0,congruent,pre,16,16,SW
0,congruent,pre,16,16,SW
0,congruent,pre,16,16,SW
0,congruent,pre,16,16,SW
0,congruent,pre,16,16,SW
0,congruent,pre,16,16,SW
0,congruent,pre,16,16,SW
0,congruent,pre,16,16,SW
0,congruent,pre,16,16,SW
0,congruent,pre,16,16,SW
0,congruent,pre,24,24,SW
0,congruent,pre,24,24,SW
0,congruent,pre,24,24,SW
0,congruent,pre,24,24,SW
0,congruent,pre,24,24,SW
0,congruent,pre,24,24,SW
0,congruent,pre,24,24,SW
0,congruent,pre,24,24,SW
0,congruent,pre,24,24,SW
0,congruent,pre,24,24,SW
0,congruent,pre,24,24,SW
0,congruent,pre,24,24,SW
0,congruent,pre,24,24,SW
0,congruent,pre,24,24,SW
0,congruent,pre,24,24,SW
0,congruent,pre,24,24,SW
0,congruent,pre,24,24,SW
0,congruent,pre,24,24,SW
0,congruent,pre,24,24,SW
0,congruent,pre,24,24,SW
1,congruent,post,-24,24,SW
0,congruent,post,-24,24,SW
0,congruent,post,-24,24,SW
0,congruent,post,-24,24,SW
0,congruent,post,-24,24,SW
0,congruent,post,-24,24,SW
0,congruent,post,-24,24,SW
0,congruent,post,-24,24,SW
0,congruent,post,-24,24,SW
0,congruent,post,-24,24,SW
0,congruent,post,-24,24,SW
0,congruent,post,-24,24,SW
0,congruent,post,-24,24,SW
0,congruent,post,-24,24,SW
0,congruent,post,-24,24,SW
0,congruent,post,-24,24,SW
0,congruent,post,-24,24,SW
0,congruent,post,-24,24,SW
0,congruent,post,-24,24,SW
0,congruent,post,-24,24,SW
0,congruent,post,-16,16,SW
0,congruent,post,-16,16,SW
0,congruent,post,-16,16,SW
0,congruent,post,-16,16,SW
0,congruent,post,-16,16,SW
0,congruent,post,-16,16,SW
0,congruent,post,-16,16,SW
0,congruent,post,-16,16,SW
0,congruent,post,-16,16,SW
0,congruent,post,-16,16,SW
0,congruent,post,-16,16,SW
0,congruent,post,-16,16,SW
0,congruent,post,-16,16,SW
0,congruent,post,-16,16,SW
0,congruent,post,-16,16,SW
0,congruent,post,-16,16,SW
0,congruent,post,-16,16,SW
0,congruent,post,-16,16,SW
0,congruent,post,-16,16,SW
0,congruent,post,-16,16,SW
0,congruent,post,-16,16,SW
0,congruent,post,-16,16,SW
0,congruent,post,-16,16,SW
0,congruent,post,-16,16,SW
0,congruent,post,-16,16,SW
0,congruent,post,-16,16,SW
0,congruent,post,-16,16,SW
0,congruent,post,-16,16,SW
0,congruent,post,-16,16,SW
0,congruent,post,-16,16,SW
0,congruent,post,-16,16,SW
0,congruent,post,-16,16,SW
0,congruent,post,-16,16,SW
0,congruent,post,-16,16,SW
0,congruent,post,-16,16,SW
0,congruent,post,-16,16,SW
0,congruent,post,-16,16,SW
0,congruent,post,-16,16,SW
0,congruent,post,-16,16,SW
0,congruent,post,-16,16,SW
1,congruent,post,-8,8,SW
1,congruent,post,-8,8,SW
1,congruent,post,-8,8,SW
1,congruent,post,-8,8,SW
1,congruent,post,-8,8,SW
1,congruent,post,-8,8,SW
1,congruent,post,-8,8,SW
1,congruent,post,-8,8,SW
1,congruent,post,-8,8,SW
1,congruent,post,-8,8,SW
1,congruent,post,-8,8,SW
1,congruent,post,-8,8,SW
1,congruent,post,-8,8,SW
1,congruent,post,-8,8,SW
1,congruent,post,-8,8,SW
1,congruent,post,-8,8,SW
1,congruent,post,-8,8,SW
1,congruent,post,-8,8,SW
1,congruent,post,-8,8,SW
1,congruent,post,-8,8,SW
1,congruent,post,-8,8,SW
1,congruent,post,-8,8,SW
1,congruent,post,-8,8,SW
1,congruent,post,-8,8,SW
1,congruent,post,-8,8,SW
1,congruent,post,-8,8,SW
1,congruent,post,-8,8,SW
0,congruent,post,-8,8,SW
0,congruent,post,-8,8,SW
0,congruent,post,-8,8,SW
0,congruent,post,-8,8,SW
0,congruent,post,-8,8,SW
0,congruent,post,-8,8,SW
0,congruent,post,-8,8,SW
0,congruent,post,-8,8,SW
0,congruent,post,-8,8,SW
0,congruent,post,-8,8,SW
0,congruent,post,-8,8,SW
