VE_Vshift,VE_Vshift_crr,nTrials,Condition,Phase,SpatialD,SpatialD_abs,SubjI,subjN
0.363914858889146,0.363914858889146,30,congruent,post,-8,8,SW,2
0.213333501227676,0.213333501227676,40,congruent,post,0,0,SW,2
-0.488713709009338,0.488713709009338,30,congruent,post,8,8,SW,2
-1.01944156277844,1.01944156277844,20,congruent,post,16,16,SW,2
-2.67055826328443,2.67055826328443,10,congruent,post,24,24,SW,2
-0.164988674263489,-0.164988674263489,10,incongruent,pre,-24,24,SW,2
-0.0723565253003788,-0.0723565253003788,20,incongruent,pre,-16,16,SW,2
-0.1913361971631,-0.1913361971631,30,incongruent,pre,-8,8,SW,2
-0.50190792544078,-0.50190792544078,40,incongruent,pre,0,0,SW,2
-0.155779846529829,0.155779846529829,30,incongruent,pre,8,8,SW,2
-0.992009047002608,0.992009047002608,20,incongruent,pre,16,16,SW,2
-1.68950349433474,1.68950349433474,10,incongruent,pre,24,24,SW,2
-1.03922711971215,-1.03922711971215,10,incongruent,post,-24,24,SW,2
-0.63761238725917,-0.63761238725917,20,incongruent,post,-16,16,SW,2
-0.817605176964999,-0.817605176964999,30,incongruent,post,-8,8,SW,2
-0.350220280985664,-0.350220280985664,40,incongruent,post,0,0,SW,2
0.0525040637076261,-0.0525040637076261,30,incongruent,post,8,8,SW,2
-0.0890630245657633,0.0890630245657633,20,incongruent,post,16,16,SW,2
0.216860946178351,-0.216860946178351,10,incongruent,post,24,24,SW,2
-0.436044804333834,-0.436044804333834,10,congruent,pre,-24,24,HL,3
-0.694414122190393,-0.694414122190393,20,congruent,pre,-16,16,HL,3
-0.161088512782171,-0.161088512782171,30,congruent,pre,-8,8,HL,3
0.28439667962033,0.28439667962033,40,congruent,pre,0,0,HL,3
0.630082289327207,-0.630082289327207,30,congruent,pre,8,8,HL,3
0.482458321033603,-0.482458321033603,20,congruent,pre,16,16,HL,3
0.850664891491244,-0.850664891491244,10,congruent,pre,24,24,HL,3
1.86946283656568,1.86946283656568,10,congruent,post,-24,24,HL,3
0.17155522332325,0.17155522332325,20,congruent,post,-16,16,HL,3
0.285367104462645,0.285367104462645,30,congruent,post,-8,8,HL,3
0.327142015392894,0.327142015392894,40,congruent,post,0,0,HL,3
0.358393908714288,-0.358393908714288,30,congruent,post,8,8,HL,3
0.0411438978372412,-0.0411438978372412,20,congruent,post,16,16,HL,3
0.579537074169602,-0.579537074169602,10,congruent,post,24,24,HL,3
1.31782715635227,1.31782715635227,10,incongruent,pre,-24,24,HL,3
0.920468119345735,0.920468119345735,20,incongruent,pre,-16,16,HL,3
0.713438356427315,0.713438356427315,30,incongruent,pre,-8,8,HL,3
0.161961632965321,0.161961632965321,40,incongruent,pre,0,0,HL,3
0.557651892760075,-0.557651892760075,30,incongruent,pre,8,8,HL,3
-0.47346104625244,0.47346104625244,20,incongruent,pre,16,16,HL,3
-0.754227360421231,0.754227360421231,10,incongruent,pre,24,24,HL,3
0.377364968403334,0.377364968403334,10,incongruent,post,-24,24,HL,3
-0.559534432388632,-0.559534432388632,20,incongruent,post,-16,16,HL,3
0.321517232820159,0.321517232820159,30,incongruent,post,-8,8,HL,3
0.351467850468957,0.351467850468957,40,incongruent,post,0,0,HL,3
